iter	F1	Logloss
8124	0.9531222567	0.1349959092
8125	0.9531222567	0.1349959055
8126	0.9531222567	0.1349956082
8127	0.9531222567	0.1349925005
8128	0.9531222567	0.1349915381
8129	0.9532002887	0.1349877678
8130	0.953181694	0.1349859173
8131	0.9532579009	0.134978165
8132	0.9532579009	0.1349781456
8133	0.9532393047	0.1349733035
8134	0.9532393047	0.1349728067
8135	0.9532188841	0.1349725614
8136	0.9532188841	0.1349712579
8137	0.9532560771	0.1349593955
8138	0.9532170588	0.1349574052
8139	0.9532188841	0.1349487697
8140	0.9532002887	0.1349443061
8141	0.9532801436	0.1349085047
8142	0.9532801436	0.1349014457
8143	0.9532579009	0.1348986607
8144	0.9532579009	0.1348961116
8145	0.9532542532	0.1348927068
8146	0.9533173368	0.1348853421
8147	0.9533173368	0.1348848422
8148	0.9533545329	0.1348844188
8149	0.9533341137	0.134881371
8150	0.9532969177	0.1348756001
8151	0.9532969177	0.1348749067
8152	0.9533359345	0.1348743533
8153	0.9533359345	0.1348739048
8154	0.9533359345	0.134869079
8155	0.9533545329	0.1348641511
8156	0.9533545329	0.1348640808
8157	0.9533545329	0.1348596228
8158	0.9533155153	0.1348583806
8159	0.9533155153	0.1348577664
8160	0.9533545329	0.1348552782
8161	0.9533545329	0.1348456546
8162	0.9533749512	0.1348408756
8163	0.9533749512	0.1348402178
8164	0.9533359345	0.1348372054
8165	0.9533155153	0.1348363314
8166	0.9532950954	0.134832917
8167	0.953293273	0.1348249634
8168	0.953293273	0.1348216933
8169	0.9533341137	0.1348187215
8170	0.9533155153	0.1348164275
8171	0.9532950954	0.1348131837
8172	0.9532783208	0.1348094016
8173	0.9532783208	0.1348083712
8174	0.9532987398	0.1348000788
8175	0.9533563528	0.1347895912
8176	0.9533563528	0.1347894403
8177	0.9533935504	0.1347881944
8178	0.953373132	0.1347836123
8179	0.953373132	0.1347832632
8180	0.9533527128	0.134780775
8181	0.9533527128	0.1347805711
8182	0.9533713126	0.1347788469
8183	0.9533527128	0.1347782513
8184	0.9533527128	0.1347749944
8185	0.953311872	0.134771259
8186	0.9532746747	0.1347653565
8187	0.9532746747	0.1347652839
8188	0.9533155153	0.1347568262
8189	0.9532969177	0.1347553256
8190	0.9533359345	0.1347517239
8191	0.9533359345	0.1347507447
8192	0.9533359345	0.1347478012
8193	0.9533173368	0.1347438541
8194	0.9532764978	0.1347405259
8195	0.9532764978	0.1347400561
8196	0.9532950954	0.1347379924
8197	0.9532950954	0.1347352835
8198	0.9532950954	0.1347349091
8199	0.9533359345	0.1347326636
8200	0.9533155153	0.1347319447
8201	0.9533563528	0.1347300729
8202	0.9533563528	0.1347274021
8203	0.9533563528	0.1347267597
8204	0.9533341137	0.134724156
8205	0.9533341137	0.134722971
8206	0.9533749512	0.1347199375
8207	0.953413968	0.1347140549
8208	0.9534157856	0.1347106153
8209	0.9534157856	0.1347105082
8210	0.9534157856	0.1347102819
8211	0.9534157856	0.1347045713
8212	0.9533749512	0.1347003389
8213	0.9533749512	0.1346994419
8214	0.9533749512	0.1346872561
8215	0.9533749512	0.1346866783
8216	0.9533917319	0.1346817717
8217	0.9533917319	0.134681753
8218	0.953373132	0.1346816338
8219	0.953373132	0.1346804094
8220	0.953373132	0.1346803871
8221	0.9533713126	0.1346787446
8222	0.9534121503	0.1346606662
8223	0.9534121503	0.1346597629
8224	0.9534121503	0.1346594276
8225	0.9533527128	0.1346491038
8226	0.9534121503	0.1346467263
8227	0.9534121503	0.134643919
8228	0.953373132	0.1346395522
8229	0.9533527128	0.1346275264
8230	0.9533917319	0.1346215289
8231	0.9534121503	0.1346210177
8232	0.9534121503	0.1345967661
8233	0.9533935504	0.1345960902
8234	0.9533508926	0.1345940716
8235	0.953373132	0.1345825166
8236	0.9532950954	0.1345765312
8237	0.9533155153	0.1345758193
8238	0.9533341137	0.1345742717
8239	0.953311872	0.1345721461
8240	0.953293273	0.1345680291
8241	0.9533508926	0.1345654355
8242	0.9533508926	0.1345634298
8243	0.9533304718	0.134558113
8244	0.9533304718	0.1345569139
8245	0.9533490722	0.1345530696
8246	0.9533304718	0.1345501346
8247	0.9533304718	0.1345500967
8248	0.9533676735	0.1345034752
8249	0.9533676735	0.1345025934
8250	0.9533508926	0.1344984228
8251	0.9533917319	0.1344899838
8252	0.9533917319	0.1344899673
8253	0.953373132	0.1344897748
8254	0.953311872	0.1344848665
8255	0.953311872	0.1344795911
8256	0.953311872	0.1344679012
8257	0.9533490722	0.1344658585
8258	0.9533490722	0.1344636934
8259	0.9533304718	0.1344636851
8260	0.9533304718	0.1344564781
8261	0.953311872	0.1344513396
8262	0.953293273	0.1344451175
8263	0.9533341137	0.134442408
8264	0.9533749512	0.1344405596
8265	0.9533527128	0.1344282049
8266	0.9532950954	0.1344200472
8267	0.9533155153	0.1344161164
8268	0.9533341137	0.1344126454
8269	0.953373132	0.1344118565
8270	0.9533899132	0.1343935505
8271	0.9534289338	0.1343852612
8272	0.9534493523	0.1343808065
8273	0.9534289338	0.1343787431
8274	0.9534475358	0.1343731598
8275	0.9534475358	0.1343689458
8276	0.9534475358	0.1343665825
8277	0.9534493523	0.1343624267
8278	0.9533341137	0.1343589663
8279	0.9533341137	0.13435896
8280	0.9533713126	0.1343544632
8281	0.9533508926	0.1343491573
8282	0.9533508926	0.1343472624
8283	0.9533899132	0.1343442026
8284	0.9533917319	0.1343411132
8285	0.9533917319	0.1343380329
8286	0.9533917319	0.1343319503
8287	0.9534121503	0.1343249487
8288	0.9533508926	0.1343237853
8289	0.9533100501	0.1343224601
8290	0.9533100501	0.1343224587
8291	0.9533490722	0.134318441
8292	0.9534121503	0.1343061508
8293	0.9534511686	0.1342980377
8294	0.95346977	0.1342964109
8295	0.95346977	0.134292926
8296	0.9534511686	0.1342910409
8297	0.9534529848	0.1342795963
8298	0.9534734008	0.1342759445
8299	0.9534938161	0.1342621266
8300	0.9534974447	0.134258515
8301	0.9534974447	0.1342584981
8302	0.9534956305	0.1342554986
8303	0.9535718466	0.1342495329
8304	0.9535922595	0.1342473274
8305	0.9535718466	0.1342440559
8306	0.9535700351	0.1342421104
8307	0.9535718466	0.1342336014
8308	0.9535718466	0.134233261
8309	0.9535718466	0.1342293992
8310	0.9535718466	0.1342275877
8311	0.95346977	0.1342208714
8312	0.9535292052	0.1342184345
8313	0.9535069749	0.1342130931
8314	0.9535273919	0.1342125786
8315	0.953508789	0.1342100225
8316	0.95346977	0.1342047956
8317	0.9534901869	0.1342027719
8318	0.9535310183	0.1342002893
8319	0.953510603	0.1341964871
8320	0.9535328313	0.1341905323
8321	0.9535328313	0.1341863827
8322	0.9535700351	0.1341855284
8323	0.9535700351	0.1341855015
8324	0.953508789	0.1341789834
8325	0.953508789	0.1341789699
8326	0.9535292052	0.1341754977
8327	0.9535478081	0.1341748437
8328	0.9535478081	0.1341725721
8329	0.95359407	0.1341549772
8330	0.9535754691	0.1341485647
8331	0.9535754691	0.1341461752
8332	0.95359407	0.1341312305
8333	0.95359407	0.1341274596
8334	0.95359407	0.1341274152
8335	0.9536144813	0.1341261521
8336	0.9535922595	0.1341237962
8337	0.9535922595	0.13412378
8338	0.9535922595	0.1341144135
8339	0.9535514329	0.1341126605
8340	0.9535328313	0.1341101692
8341	0.9535922595	0.1341048685
8342	0.95359407	0.1341024977
8343	0.953633083	0.1341010684
8344	0.9536126717	0.1340986241
8345	0.9536498771	0.1340940753
8346	0.9536258462	0.134084303
8347	0.9536630573	0.1340796872
8348	0.9536834712	0.1340773961
8349	0.9536630573	0.1340744977
8350	0.9536648653	0.1340692907
8351	0.9536648653	0.1340692341
8352	0.9536648653	0.1340681325
8353	0.9537020778	0.1340671407
8354	0.9536816639	0.1340636066
8355	0.9536816639	0.1340570925
8356	0.953722491	0.1340525841
8357	0.953722491	0.1340523472
8358	0.9537429034	0.134050458
8359	0.9537429034	0.1340436928
8360	0.953722491	0.1340358331
8361	0.9537597066	0.1340251103
8362	0.9537020778	0.1340211849
8363	0.9536834712	0.1340174929
8364	0.9537038843	0.1340098504
8365	0.9537038843	0.1340093408
8366	0.953722491	0.1340083862
8367	0.9537038843	0.1340064954
8368	0.9537038843	0.1340018604
8369	0.9537410984	0.1339979061
8370	0.953763315	0.1339912572
8371	0.9537819225	0.1339853783
8372	0.9537819225	0.1339849891
8373	0.953780119	0.1339766944
8374	0.953780119	0.1339762421
8375	0.953780119	0.1339724028
8376	0.953780119	0.1339723938
8377	0.953780119	0.1339716154
8378	0.9537783154	0.1339653006
8379	0.9537783154	0.1339652484
8380	0.9537579021	0.1339636188
8381	0.9537579021	0.1339534268
8382	0.9537783154	0.1339495488
8383	0.9538173375	0.1339488042
8384	0.9538173375	0.1339437317
8385	0.953796925	0.1339426144
8386	0.9537597066	0.1339377633
8387	0.953780119	0.1339366895
8388	0.9537615108	0.1339295551
8389	0.9537410984	0.1339194388
8390	0.9538377492	0.133914292
8391	0.9538377492	0.1339141557
8392	0.9538377492	0.1339103188
8393	0.9537987279	0.133906515
8394	0.9537987279	0.133906496
8395	0.9538005307	0.1339026933
8396	0.9538005307	0.1339010083
8397	0.9538395505	0.1338946459
8398	0.9538395505	0.1338945269
8399	0.9538191396	0.1338877253
8400	0.9538191396	0.1338815726
8401	0.9538005307	0.133879851
8402	0.9538005307	0.133877122
8403	0.9538023333	0.1338743127
8404	0.9538191396	0.1338711871
8405	0.9537987279	0.1338679954
8406	0.9537615108	0.1338645012
8407	0.9537615108	0.1338643761
8408	0.9538023333	0.1338612259
8409	0.9537837258	0.1338609561
8410	0.9538023333	0.1338583632
8411	0.953763315	0.1338539326
8412	0.953763315	0.1338522262
8413	0.9537056907	0.1338483953
8414	0.9536258462	0.1338457568
8415	0.9536258462	0.1338457409
8416	0.9536666732	0.1338414849
8417	0.9536498771	0.1338338973
8418	0.9536834712	0.1338268861
8419	0.9536258462	0.1338187719
8420	0.9536258462	0.1338150613
8421	0.9536276556	0.1338131107
8422	0.9536648653	0.1338007449
8423	0.9536648653	0.1338006867
8424	0.9536888924	0.1337812896
8425	0.9537465129	0.1337756777
8426	0.9537465129	0.1337727623
8427	0.9537261022	0.1337668404
8428	0.9537447082	0.1337631442
8429	0.9537447082	0.1337623417
8430	0.9537447082	0.1337605852
8431	0.9537242967	0.133755094
8432	0.9537242967	0.1337525701
8433	0.9537819225	0.1337507092
8434	0.9538023333	0.13374982
8435	0.9538023333	0.1337411644
8436	0.9538191396	0.133679495
8437	0.9538191396	0.1336787094
8438	0.9538191396	0.1336764971
8439	0.9538005307	0.1336754441
8440	0.9537429034	0.1336717884
8441	0.9537837258	0.1336135084
8442	0.953763315	0.1336115183
8443	0.953763315	0.1336092684
8444	0.9538377492	0.1336031625
8445	0.9538191396	0.1335989811
8446	0.9537765117	0.1335947573
8447	0.9538359479	0.133590099
8448	0.9538377492	0.1335890317
8449	0.9537579021	0.1335824526
8450	0.9537356826	0.1335807028
8451	0.9537729038	0.1335756561
8452	0.9537747078	0.1335727061
8453	0.9537170732	0.1335691965
8454	0.9536984644	0.1335678998
8455	0.9536984644	0.1335655865
8456	0.9536594408	0.1335622486
8457	0.9537152669	0.1335583311
8458	0.9537152669	0.1335551437
8459	0.9536948504	0.1335507922
8460	0.9537338771	0.1335467563
8461	0.9537338771	0.1335466165
8462	0.9536948504	0.1335414495
8463	0.9537320714	0.1335352989
8464	0.9536744331	0.133531881
8465	0.9536186072	0.133522168
8466	0.9536186072	0.1335221627
8467	0.9536186072	0.1335211926
8468	0.9535609756	0.1335197128
8469	0.9536	0.1335140057
8470	0.9536	0.1335105619
8471	0.9536	0.1335058939
8472	0.9536612491	0.1335040966
8473	0.9536612491	0.1335040906
8474	0.9536612491	0.1335006187
8475	0.9536612491	0.1335006169
8476	0.9536594408	0.1334700417
8477	0.9536390244	0.1334694157
8478	0.9536798564	0.1334494804
8479	0.9537188793	0.133434969
8480	0.9536780488	0.133429034
8481	0.9536984644	0.1334272143
8482	0.9537188793	0.1333735132
8483	0.9536984644	0.1333722593
8484	0.9536594408	0.1333660927
8485	0.9536816639	0.133363468
8486	0.9536816639	0.1333600268
8487	0.9537392933	0.1333509379
8488	0.9537206852	0.1333509204
8489	0.9537188793	0.1333413107
8490	0.9537206852	0.1333401831
8491	0.9537206852	0.1333401804
8492	0.9537597066	0.1333367325
8493	0.9537429034	0.1333338435
8494	0.9537429034	0.1333337942
8495	0.9537020778	0.1333313198
8496	0.9537002712	0.133326754
8497	0.9537002712	0.1333201285
8498	0.9537002712	0.1333181844
8499	0.9537020778	0.1333177772
8500	0.9537020778	0.1333172748
8501	0.9537615108	0.1333134727
8502	0.9537819225	0.1333106093
8503	0.9537615108	0.1333060394
8504	0.9537819225	0.1333042299
8505	0.9537819225	0.1333025878
8506	0.9537819225	0.1333019744
8507	0.9537819225	0.13330124
8508	0.9538005307	0.1332986595
8509	0.9538005307	0.1332986083
8510	0.9537819225	0.133295847
8511	0.9537429034	0.1332930359
8512	0.9537429034	0.1332929519
8513	0.9537261022	0.1332896776
8514	0.9537447082	0.1332863229
8515	0.9537447082	0.1332822904
8516	0.953765119	0.1332820079
8517	0.9538599606	0.1332709748
8518	0.9537615108	0.1332681705
8519	0.9537020778	0.133257256
8520	0.9537020778	0.1332569342
8521	0.9536816639	0.1332558798
8522	0.9538005307	0.1332542312
8523	0.9538005307	0.1332542272
8524	0.9538005307	0.1332541645
8525	0.9538005307	0.1332533694
8526	0.9538191396	0.1332501189
8527	0.9538785703	0.1332415992
8528	0.9538785703	0.1332388156
8529	0.9538785703	0.1332387999
8530	0.9538785703	0.1332350643
8531	0.9538971808	0.1332331966
8532	0.9538359479	0.1332256143
8533	0.9538155353	0.1332123373
8534	0.9538581602	0.1332022638
8535	0.9537765117	0.1331798271
8536	0.953795122	0.1331742135
8537	0.9538191396	0.1331634374
8538	0.9538191396	0.1331634142
8539	0.9537783154	0.1331609565
8540	0.9537783154	0.1331609189
8541	0.9537987279	0.1331608216
8542	0.9537987279	0.1331607844
8543	0.9537765117	0.1331579494
8544	0.953796925	0.1331566532
8545	0.953796925	0.1331537421
8546	0.953795122	0.1331512585
8547	0.9538155353	0.1331484548
8548	0.9538341463	0.1331455353
8549	0.9538953817	0.1331436816
8550	0.9538731707	0.1331370449
8551	0.9539698336	0.1331179481
8552	0.9539698336	0.133115428
8553	0.9539494224	0.1331143411
8554	0.9539494224	0.1331143239
8555	0.9539494224	0.1331141913
8556	0.9539272124	0.1331074372
8557	0.9539272124	0.133101166
8558	0.9539512195	0.1330980294
8559	0.9539512195	0.133095969
8560	0.9539512195	0.133092917
8561	0.9539476252	0.1330881535
8562	0.9539067988	0.1330720213
8563	0.9539272124	0.1330701311
8564	0.9539476252	0.1330657747
8565	0.9539476252	0.1330657596
8566	0.9539662406	0.1330622344
8567	0.9539272124	0.1330581764
8568	0.9539085977	0.1330577572
8569	0.9539290105	0.1330542323
8570	0.9539698336	0.1330435241
8571	0.9539494224	0.1330383113
8572	0.9539494224	0.1330376925
8573	0.9539103965	0.1330355907
8574	0.9538899838	0.1330310916
8575	0.9538899838	0.1330310849
8576	0.9538881842	0.133028552
8577	0.9539049998	0.1330263208
8578	0.9539440303	0.1330223089
8579	0.9539644439	0.1330216947
8580	0.9540052688	0.133015056
8581	0.9540238857	0.1330138855
8582	0.954044297	0.1330118384
8583	0.954044297	0.1330118232
8584	0.9539866526	0.133005337
8585	0.9541091079	0.1329951502
8586	0.9541091079	0.13299253
8587	0.9541091079	0.132989597
8588	0.9539512195	0.1329830989
8589	0.9539716298	0.1329801212
8590	0.9540106535	0.1329705485
8591	0.9539512195	0.132967234
8592	0.9539494224	0.132965429
8593	0.9539476252	0.1329638788
8594	0.9539662406	0.1329624485
8595	0.9539680372	0.1329608504
8596	0.9539680372	0.1329591543
8597	0.9539308084	0.1329549174
8598	0.9539326062	0.1329460843
8599	0.9540106535	0.1329372711
8600	0.9539530165	0.1329313336
8601	0.9539530165	0.1329294479
8602	0.9539716298	0.1329252847
8603	0.9539716298	0.1329252847
8604	0.9539716298	0.1329233865
8605	0.9539716298	0.132922663
8606	0.9539716298	0.1329185193
8607	0.9539716298	0.1329173646
8608	0.9540310622	0.132912663
8609	0.9540310622	0.1329120045
8610	0.9540514702	0.1329083936
8611	0.9540514702	0.1329077625
8612	0.9540310622	0.1329046666
8613	0.9539902439	0.1329025599
8614	0.9539698336	0.1329000146
8615	0.9539884483	0.1328989736
8616	0.9540088587	0.1328966854
8617	0.9540292683	0.1328962131
8618	0.9540106535	0.1328938265
8619	0.9540106535	0.1328916172
8620	0.9540532631	0.1328751947
8621	0.9539530165	0.1328710212
8622	0.9539920393	0.132868681
8623	0.9539530165	0.1328656421
8624	0.9539530165	0.1328605253
8625	0.9539530165	0.132856207
8626	0.9540736694	0.1328499409
8627	0.9540736694	0.1328476739
8628	0.9541126892	0.1328436972
8629	0.9541313043	0.132837772
8630	0.9541313043	0.1328359236
8631	0.9541313043	0.1328356159
8632	0.9541108987	0.1328320273
8633	0.9541108987	0.132831936
8634	0.9541108987	0.132831936
8635	0.9541108987	0.1328257724
8636	0.9540700851	0.1328225085
8637	0.9540904923	0.132820573
8638	0.9540904923	0.1328201398
8639	0.9541108987	0.1328176109
8640	0.9541108987	0.1328176087
8641	0.9541108987	0.132815482
8642	0.9541108987	0.1328145876
8643	0.9541108987	0.132813331
8644	0.9541108987	0.1328120113
8645	0.9541108987	0.1328026865
8646	0.9540922837	0.1327968886
8647	0.9540736694	0.1327937999
8648	0.9540160368	0.1327891627
8649	0.9540160368	0.1327885526
8650	0.9540550559	0.1327839974
8651	0.9540550559	0.1327806685
8652	0.9540754614	0.1327804965
8653	0.954094075	0.1327786452
8654	0.9540550559	0.1327770021
8655	0.9540364431	0.1327741107
8656	0.9541144797	0.1327644063
8657	0.9541144797	0.1327642552
8658	0.9541144797	0.1327624288
8659	0.954153498	0.1327607682
8660	0.954153498	0.132759745
8661	0.9541552868	0.132751733
8662	0.9541552868	0.1327516614
8663	0.954153498	0.1327455409
8664	0.954153498	0.1327424094
8665	0.9541552868	0.1327383898
8666	0.9541552868	0.1327383605
8667	0.9541552868	0.1327374179
8668	0.9541739012	0.1327317848
8669	0.9541739012	0.1327316861
8670	0.9541925163	0.132729844
8671	0.9541925163	0.1327263822
8672	0.9542297487	0.1327256529
8673	0.9542129187	0.1327206179
8674	0.9541739012	0.1327180196
8675	0.9541739012	0.1327179772
8676	0.9541739012	0.1327179571
8677	0.9541739012	0.1327122801
8678	0.9542129187	0.132707714
8679	0.9542519362	0.1327036943
8680	0.9542519362	0.1327036855
8681	0.9542687685	0.1326994958
8682	0.9542501512	0.1326901905
8683	0.9542315346	0.1326801374
8684	0.9542315346	0.1326801245
8685	0.9542111321	0.132679181
8686	0.9542111321	0.1326791753
8687	0.9542093454	0.1326768838
8688	0.9541907289	0.1326691429
8689	0.9541907289	0.1326688763
8690	0.9541721131	0.1326639915
8691	0.9541721131	0.1326634712
8692	0.9541517091	0.1326592735
8693	0.9541517091	0.1326584792
8694	0.9541517091	0.1326582933
8695	0.9541517091	0.132658292
8696	0.9541517091	0.1326559617
8697	0.95414992	0.1326544571
8698	0.95414992	0.1326446527
8699	0.9541907289	0.1326383581
8700	0.9541721131	0.1326259887
8701	0.954153498	0.1326259102
8702	0.954153498	0.1326258955
8703	0.9541126892	0.1326238364
8704	0.9540922837	0.1326148109
8705	0.9540922837	0.1326147599
8706	0.9541313043	0.132610949
8707	0.9541685365	0.1326035868
8708	0.954248366	0.1325934201
8709	0.954248366	0.1325934197
8710	0.954248366	0.1325857333
8711	0.954248366	0.1325834624
8712	0.954248366	0.1325828662
8713	0.9542873866	0.132580513
8714	0.9542705529	0.1325768619
8715	0.9542891703	0.132576267
8716	0.9542891703	0.1325762533
8717	0.9542891703	0.1325762251
8718	0.954266984	0.1325709599
8719	0.9542873866	0.1325605512
8720	0.954248366	0.1325545586
8721	0.954248366	0.1325545517
8722	0.9542687685	0.1325510232
8723	0.954248366	0.1325464511
8724	0.9542465807	0.1325440412
8725	0.9542297487	0.1325425533
8726	0.9542297487	0.1325424211
8727	0.9542297487	0.132542319
8728	0.9542297487	0.1325412122
8729	0.9542297487	0.1325407485
8730	0.9542297487	0.1325401491
8731	0.9542093454	0.1325354879
8732	0.9542891703	0.1325313344
8733	0.9543095712	0.1325298405
8734	0.9542501512	0.1325263311
8735	0.9542501512	0.1325263067
8736	0.9542297487	0.1325251693
8737	0.9542111321	0.1325238045
8738	0.9542501512	0.1325229751
8739	0.9542705529	0.1325226342
8740	0.9543077884	0.1325129064
8741	0.9543077884	0.1325128923
8742	0.9543077884	0.1325128758
8743	0.9543077884	0.1325113418
8744	0.9543654278	0.1324929983
8745	0.9543654278	0.1324929948
8746	0.9543450267	0.1324877977
8747	0.9543264072	0.1324863315
8748	0.9543264072	0.1324789975
8749	0.9543077884	0.1324755078
8750	0.9543060054	0.1324712786
8751	0.9543060054	0.1324689395
8752	0.9543060054	0.1324659183
8753	0.9543060054	0.1324658222
8754	0.9542873866	0.1324606033
8755	0.9542873866	0.1324589976
8756	0.9543264072	0.132454061
8757	0.9543450267	0.1324463813
8758	0.9543654278	0.1324456321
8759	0.9543432451	0.1324432888
8760	0.9543618661	0.1324415344
8761	0.9543414634	0.1324276401
8762	0.9543618661	0.1324275131
8763	0.9543840481	0.1324244327
8764	0.9543264072	0.132420303
8765	0.9543095712	0.1324152294
8766	0.9543299713	0.1324062565
8767	0.9543299713	0.1324038783
8768	0.9543485895	0.1324034382
8769	0.9543672084	0.1324034083
8770	0.9543672084	0.1324017887
8771	0.9542723371	0.1323963211
8772	0.9543095712	0.1323952866
8773	0.9542741212	0.1323877979
8774	0.9542759051	0.1323864894
8775	0.9543743295	0.1323817529
8776	0.9543743295	0.1323740746
8777	0.9543707692	0.1323698459
8778	0.9543893874	0.1323662934
8779	0.9543893874	0.1323620857
8780	0.9543689889	0.1323533482
8781	0.9544266261	0.1323445089
8782	0.954467421	0.1323408564
8783	0.954467421	0.1323378552
8784	0.9544080064	0.1323360856
8785	0.9544080064	0.1323360784
8786	0.9543876078	0.1323354814
8787	0.9543876078	0.1323313953
8788	0.9543876078	0.1323313738
8789	0.9544080064	0.1323277314
8790	0.9544080064	0.1323277285
8791	0.9544470239	0.1323245451
8792	0.9544062274	0.1323202852
8793	0.9545082127	0.1323100439
8794	0.9545082127	0.1323078872
8795	0.9545286074	0.1323055523
8796	0.9545676219	0.1323045829
8797	0.9545490012	0.132300384
8798	0.9545490012	0.1322953259
8799	0.954588015	0.1322884254
8800	0.9545897866	0.1322866366
8801	0.9545897866	0.1322866104
8802	0.9546084073	0.1322852156
8803	0.9545897866	0.1322831677
8804	0.9545897866	0.1322815632
8805	0.9545897866	0.1322815497
8806	0.9545693943	0.1322803764
8807	0.9545490012	0.1322742167
8808	0.9545490012	0.1322695912
8809	0.9545693943	0.1322671381
8810	0.9545693943	0.1322663079
8811	0.9545490012	0.1322642801
8812	0.9545693943	0.132262508
8813	0.954588015	0.1322566318
8814	0.9545676219	0.1322541124
8815	0.954588015	0.1322464715
8816	0.9546084073	0.1322449487
8817	0.9546491895	0.1322425727
8818	0.9546491895	0.1322417639
8819	0.9546305688	0.1322355453
8820	0.9546491895	0.1322322645
8821	0.9546270287	0.1322240032
8822	0.9546474203	0.1322205156
8823	0.9546270287	0.1322138453
8824	0.9546270287	0.1322073624
8825	0.9546270287	0.1322072177
8826	0.9546899686	0.132089169
8827	0.9546917361	0.1320762496
8828	0.9546899686	0.1320660712
8829	0.9546899686	0.1320484216
8830	0.9547289785	0.1320455993
8831	0.954688201	0.13204216
8832	0.9547493661	0.1320396207
8833	0.9547679885	0.1320274272
8834	0.9547476008	0.1320233058
8835	0.9547085902	0.1320150523
8836	0.9547085902	0.1320150242
8837	0.9547085902	0.1320133979
8838	0.9547085902	0.1320083635
8839	0.9547644592	0.1320014085
8840	0.9547458354	0.1319953622
8841	0.9547458354	0.1319947715
8842	0.9547458354	0.1319890294
8843	0.9548238599	0.1319779131
8844	0.9548442468	0.1319733307
8845	0.9548442468	0.1319725415
8846	0.9548238599	0.1319677367
8847	0.9547626943	0.1319617839
8848	0.9547830836	0.1319617651
8849	0.9547662239	0.1319506948
8850	0.9547050562	0.1319486795
8851	0.9547050562	0.1319464421
8852	0.9547236798	0.1319452759
8853	0.9547254462	0.131939435
8854	0.9547254462	0.1319368061
8855	0.9547254462	0.1319350826
8856	0.9547254462	0.1319344416
8857	0.9547440699	0.1319329467
8858	0.9547254462	0.1319309536
8859	0.9547068232	0.1319301946
8860	0.9546660424	0.1319219296
8861	0.9546456509	0.1319148045
8862	0.9546456509	0.1319099466
8863	0.9546456509	0.1319099332
8864	0.9546456509	0.1319085425
8865	0.9546456509	0.1319085173
8866	0.9546270287	0.1318692597
8867	0.9546048653	0.1318656023
8868	0.9546438813	0.1318618313
8869	0.9546438813	0.1318609594
8870	0.954703289	0.1318541078
8871	0.9546642737	0.1318520921
8872	0.9546642737	0.1318520746
8873	0.9546438813	0.1318448548
8874	0.9546456509	0.1318390376
8875	0.9546456509	0.1318346314
8876	0.9546270287	0.1318345772
8877	0.9546270287	0.1318345604
8878	0.9546846654	0.1318228525
8879	0.9547254462	0.1318192841
8880	0.9547493661	0.131811826
8881	0.9547493661	0.1318114778
8882	0.9547493661	0.1318013226
8883	0.9547493661	0.1317993507
8884	0.9547272124	0.1317955773
8885	0.9547697529	0.1317869571
8886	0.9547848477	0.1317800805
8887	0.9547848477	0.1317797965
8888	0.9547848477	0.1317796977
8889	0.9547848477	0.1317796874
8890	0.9547848477	0.1317760381
8891	0.9547458354	0.1317728542
8892	0.9547662239	0.1317690887
8893	0.9547662239	0.1317606346
8894	0.9547679885	0.1317592198
8895	0.9548291465	0.1317541777
8896	0.9548273844	0.1317507057
8897	0.9548273844	0.1317467514
8898	0.9548069984	0.1317418353
8899	0.9548069984	0.1317360009
8900	0.9548069984	0.1317348701
8901	0.9548069984	0.1317338794
8902	0.9548273844	0.131731389
8903	0.9548663936	0.1317221454
8904	0.9548867781	0.1317213372
8905	0.9548867781	0.1317193524
8906	0.9548867781	0.1317190699
8907	0.9548477697	0.1317104268
8908	0.9548477697	0.1316980576
8909	0.9548477697	0.1316978805
8910	0.9548477697	0.1316978126
8911	0.9548681542	0.131697413
8912	0.9548681542	0.131693205
8913	0.9549089207	0.1316901491
8914	0.9549089207	0.1316843734
8915	0.9549089207	0.1316843654
8916	0.9549275447	0.131680559
8917	0.9549071618	0.131678891
8918	0.9549089207	0.1316762045
8919	0.9549275447	0.1316761706
8920	0.9548867781	0.131672796
8921	0.9549071618	0.1316701714
8922	0.9549071618	0.1316647376
8923	0.9548867781	0.1316598973
8924	0.9548885378	0.1316552026
8925	0.9548699146	0.1316512573
8926	0.9548699146	0.131646812
8927	0.9548699146	0.1316444514
8928	0.9548716749	0.1316440001
8929	0.9548512921	0.1316379537
8930	0.954853053	0.1316355576
8931	0.954853053	0.1316348304
8932	0.9548122867	0.1316280053
8933	0.9548122867	0.1316279916
8934	0.9548105241	0.1316239907
8935	0.9548681542	0.1316186479
8936	0.9548681542	0.1316156699
8937	0.9548495309	0.1316153307
8938	0.9548495309	0.1316139114
8939	0.9548716749	0.1316106422
8940	0.9548920569	0.1316091218
8941	0.9549124381	0.1316029501
8942	0.9549124381	0.1316029357
8943	0.9548938162	0.1316003716
8944	0.9548938162	0.1315995882
8945	0.9549124381	0.1315967688
8946	0.9548716749	0.1315928359
8947	0.9549328185	0.1315907386
8948	0.9549328185	0.1315907255
8949	0.9549531981	0.1315852914
8950	0.9549328185	0.1315723677
8951	0.9548309085	0.1315631586
8952	0.9548309085	0.1315580636
8953	0.954853053	0.1315531615
8954	0.954853053	0.1315506704
8955	0.9548920569	0.1315453504
8956	0.9548920569	0.1315451579
