iter	Passed	Remaining
3935	157713	443328
3936	157752	443286
3937	157795	443253
3938	157846	443245
3939	157890	443215
3940	157930	443174
3941	157968	443129
3942	158013	443104
3943	158057	443072
3944	158112	443074
3945	158149	443027
3946	158189	442986
3947	158231	442951
3948	158279	442934
3949	158324	442907
3950	158354	442838
3951	158394	442800
3952	158437	442766
3953	158492	442767
3954	158539	442746
3955	158582	442715
3956	158612	442647
3957	158651	442604
3958	158691	442564
3959	158735	442535
3960	158777	442500
3961	158813	442449
3962	158841	442375
3963	158883	442340
3964	158925	442306
3965	158964	442264
3966	159004	442222
3967	159043	442179
3968	159084	442143
3969	159132	442123
3970	159174	442090
3971	159241	442123
3972	159294	442120
3973	159331	442071
3974	159367	442020
3975	159394	441943
3976	159433	441898
3977	159471	441853
3978	159519	441836
3979	159549	441769
3980	159585	441717
3981	159628	441684
3982	159662	441628
3983	159714	441619
3984	159756	441584
3985	159798	441550
3986	159842	441521
3987	159885	441489
3988	159927	441454
3989	159963	441403
3990	160001	441357
3991	160044	441325
3992	160085	441286
3993	160138	441281
3994	160191	441278
3995	160221	441210
3996	160257	441159
3997	160294	441110
3998	160341	441088
3999	160386	441063
4000	160418	441001
4001	160449	440936
4002	160495	440911
4003	160550	440911
4004	160591	440874
4005	160637	440849
4006	160674	440802
4007	160713	440758
4008	160755	440724
4009	160800	440697
4010	160834	440640
4011	160868	440583
4012	160915	440564
4013	160957	440528
4014	160994	440479
4015	161036	440445
4016	161072	440392
4017	161109	440344
4018	161150	440307
4019	161203	440301
4020	161251	440283
4021	161297	440260
4022	161335	440214
4023	161375	440173
4024	161415	440131
4025	161457	440099
4026	161515	440106
4027	161559	440076
4028	161598	440034
4029	161654	440037
4030	161693	439994
4031	161730	439945
4032	161770	439905
4033	161819	439887
4034	161857	439843
4035	161910	439836
4036	161947	439789
4037	161993	439764
4038	162033	439725
4039	162083	439712
4040	162121	439665
4041	162173	439657
4042	162219	439632
4043	162267	439613
4044	162308	439576
4045	162347	439534
4046	162380	439474
4047	162420	439434
4048	162459	439390
4049	162500	439352
4050	162535	439298
4051	162578	439267
4052	162622	439238
4053	162671	439220
4054	162710	439176
4055	162764	439174
4056	162805	439138
4057	162829	439053
4058	162870	439015
4059	162919	438998
4060	162963	438971
4061	163001	438924
4062	163034	438865
4063	163067	438806
4064	163111	438775
4065	163170	438786
4066	163232	438806
4067	163279	438782
4068	163318	438739
4069	163362	438709
4070	163405	438677
4071	163438	438617
4072	163483	438591
4073	163534	438580
4074	163578	438551
4075	163631	438546
4076	163678	438523
4077	163724	438498
4078	163753	438428
4079	163788	438374
4080	163826	438328
4081	163859	438269
4082	163889	438202
4083	163922	438142
4084	163965	438110
4085	164007	438076
4086	164046	438032
4087	164080	437976
4088	164124	437946
4089	164174	437931
4090	164223	437915
4091	164254	437852
4092	164296	437815
4093	164326	437749
4094	164364	437703
4095	164409	437675
4096	164450	437637
4097	164487	437589
4098	164526	437546
4099	164570	437515
4100	164627	437521
4101	164665	437474
4102	164696	437410
4103	164732	437359
4104	164771	437315
4105	164803	437254
4106	164843	437214
4107	164896	437208
4108	164942	437183
4109	164987	437155
4110	165025	437110
4111	165063	437065
4112	165117	437060
4113	165162	437034
4114	165189	436958
4115	165220	436894
4116	165261	436857
4117	165305	436827
4118	165345	436786
4119	165391	436760
4120	165431	436721
4121	165470	436677
4122	165512	436642
4123	165545	436583
4124	165583	436538
4125	165625	436502
4126	165669	436474
4127	165714	436444
4128	165774	436458
4129	165821	436434
4130	165860	436391
4131	165899	436349
4132	165938	436306
4133	165986	436287
4134	166024	436241
4135	166058	436184
4136	166090	436123
4137	166131	436084
4138	166170	436041
4139	166202	435981
4140	166236	435922
4141	166287	435912
4142	166327	435872
4143	166368	435834
4144	166408	435794
4145	166451	435760
4146	166492	435721
4147	166530	435676
4148	166581	435666
4149	166616	435611
4150	166651	435557
4151	166690	435514
4152	166729	435473
4153	166770	435432
4154	166803	435375
4155	166845	435340
4156	166884	435296
4157	166919	435243
4158	166969	435228
4159	167007	435182
4160	167054	435159
4161	167105	435149
4162	167160	435147
4163	167200	435107
4164	167247	435084
4165	167289	435050
4166	167327	435003
4167	167364	434956
4168	167407	434921
4169	167448	434884
4170	167487	434840
4171	167523	434790
4172	167572	434774
4173	167612	434731
4174	167649	434685
4175	167693	434653
4176	167730	434606
4177	167771	434567
4178	167819	434547
4179	167859	434508
4180	167914	434505
4181	167952	434460
4182	167990	434414
4183	168027	434366
4184	168057	434299
4185	168103	434272
4186	168149	434249
4187	168188	434206
4188	168232	434174
4189	168274	434139
4190	168306	434079
4191	168352	434054
4192	168394	434018
4193	168442	433997
4194	168492	433982
4195	168536	433953
4196	168578	433918
4197	168616	433871
4198	168654	433827
4199	168699	433798
4200	168728	433730
4201	168778	433714
4202	168820	433679
4203	168870	433664
4204	168914	433633
4205	168947	433576
4206	168987	433534
4207	169028	433496
4208	169079	433485
4209	169147	433516
4210	169194	433493
4211	169254	433502
4212	169312	433509
4213	169360	433488
4214	169397	433440
4215	169441	433409
4216	169483	433374
4217	169539	433374
4218	169586	433351
4219	169620	433296
4220	169659	433253
4221	169691	433190
4222	169729	433146
4223	169769	433105
4224	169825	433105
4225	169865	433065
4226	169911	433039
4227	169947	432989
4228	169990	432954
4229	170031	432915
4230	170081	432902
4231	170146	432925
4232	170191	432897
4233	170227	432847
4234	170279	432834
4235	170322	432801
4236	170360	432756
4237	170389	432687
4238	170429	432646
4239	170471	432611
4240	170511	432572
4241	170555	432540
4242	170595	432500
4243	170644	432482
4244	170697	432474
4245	170736	432430
4246	170784	432411
4247	170823	432367
4248	170863	432325
4249	170903	432284
4250	170949	432258
4251	170997	432239
4252	171039	432203
4253	171094	432201
4254	171137	432166
4255	171192	432164
4256	171247	432161
4257	171281	432105
4258	171314	432046
4259	171354	432006
4260	171394	431964
4261	171435	431926
4262	171481	431901
4263	171522	431864
4264	171562	431823
4265	171601	431779
4266	171646	431751
4267	171685	431708
4268	171722	431660
4269	171768	431633
4270	171809	431595
4271	171853	431564
4272	171894	431526
4273	171927	431468
4274	171959	431408
4275	172001	431370
4276	172040	431328
4277	172085	431299
4278	172126	431260
4279	172162	431210
4280	172206	431181
4281	172263	431181
4282	172310	431158
4283	172349	431114
4284	172394	431086
4285	172431	431038
4286	172468	430990
4287	172513	430961
4288	172551	430915
4289	172594	430882
4290	172637	430850
4291	172679	430813
4292	172722	430781
4293	172771	430761
4294	172821	430746
4295	172860	430703
4296	172890	430637
4297	172929	430593
4298	172968	430550
4299	173004	430498
4300	173047	430466
4301	173084	430419
4302	173125	430378
4303	173160	430325
4304	173200	430286
4305	173244	430254
4306	173282	430208
4307	173326	430176
4308	173365	430134
4309	173409	430103
4310	173436	430029
4311	173477	429992
4312	173520	429957
4313	173568	429937
4314	173607	429893
4315	173651	429864
4316	173691	429823
4317	173729	429777
4318	173770	429739
4319	173812	429703
4320	173852	429661
4321	173889	429613
4322	173940	429599
4323	173998	429603
4324	174058	429613
4325	174122	429630
4326	174174	429620
4327	174219	429590
4328	174263	429560
4329	174302	429517
4330	174344	429479
4331	174389	429451
4332	174428	429408
4333	174468	429368
4334	174506	429322
4335	174535	429254
4336	174571	429202
4337	174624	429193
4338	174655	429131
4339	174702	429107
4340	174742	429066
4341	174767	428990
4342	174812	428962
4343	174848	428909
4344	174903	428905
4345	174937	428850
4346	174978	428811
4347	175021	428779
4348	175060	428734
4349	175115	428732
4350	175175	428738
4351	175234	428744
4352	175286	428732
4353	175325	428690
4354	175366	428652
4355	175411	428622
4356	175447	428571
4357	175492	428543
4358	175517	428464
4359	175551	428409
4360	175588	428362
4361	175634	428336
4362	175665	428272
4363	175704	428229
4364	175751	428204
4365	175778	428132
4366	175816	428087
4367	175850	428031
4368	175897	428008
4369	175940	427973
4370	175977	427927
4371	176039	427938
4372	176105	427962
4373	176144	427917
4374	176193	427899
4375	176248	427893
4376	176295	427870
4377	176343	427848
4378	176382	427806
4379	176431	427785
4380	176482	427771
4381	176527	427742
4382	176594	427766
4383	176655	427776
4384	176707	427764
4385	176755	427743
4386	176784	427675
4387	176823	427632
4388	176859	427581
4389	176900	427543
4390	176954	427536
4391	176980	427460
4392	177014	427406
4393	177061	427381
4394	177105	427349
4395	177147	427313
4396	177194	427289
4397	177239	427259
4398	177281	427224
4399	177323	427187
4400	177363	427146
4401	177403	427106
4402	177448	427077
4403	177492	427045
4404	177538	427019
4405	177577	426975
4406	177617	426934
4407	177662	426906
4408	177717	426899
4409	177763	426874
4410	177804	426836
4411	177849	426805
4412	177896	426782
4413	177934	426736
4414	177973	426693
4415	178018	426664
4416	178061	426629
4417	178107	426603
4418	178147	426562
4419	178187	426522
4420	178228	426481
4421	178268	426441
4422	178300	426380
4423	178358	426382
4424	178412	426375
4425	178459	426350
4426	178508	426331
4427	178556	426310
4428	178599	426275
4429	178638	426233
4430	178676	426185
4431	178710	426131
4432	178752	426094
4433	178791	426052
4434	178827	426000
4435	178866	425957
4436	178902	425905
4437	178948	425879
4438	179000	425867
4439	179064	425882
4440	179109	425854
4441	179148	425811
4442	179193	425780
4443	179235	425745
4444	179278	425711
4445	179322	425679
4446	179368	425651
4447	179410	425615
4448	179453	425581
4449	179496	425547
4450	179540	425516
4451	179582	425478
4452	179632	425463
4453	179687	425455
4454	179727	425416
4455	179770	425381
4456	179813	425347
4457	179869	425344
4458	179916	425318
4459	179956	425279
4460	179998	425242
4461	180033	425189
4462	180073	425148
4463	180114	425109
4464	180157	425074
4465	180195	425028
4466	180235	424987
4467	180287	424974
4468	180333	424948
4469	180384	424933
4470	180421	424883
4471	180450	424817
4472	180483	424758
4473	180529	424733
4474	180576	424708
4475	180611	424653
4476	180658	424630
4477	180700	424592
4478	180741	424554
4479	180783	424518
4480	180820	424471
4481	180863	424436
4482	180898	424383
4483	180940	424346
4484	180982	424311
4485	181025	424276
4486	181071	424248
4487	181103	424189
4488	181150	424163
4489	181195	424134
4490	181235	424093
4491	181281	424065
4492	181325	424033
4493	181364	423990
4494	181416	423976
4495	181456	423937
4496	181501	423907
4497	181566	423924
4498	181610	423892
4499	181649	423847
4500	181691	423813
4501	181728	423763
4502	181778	423745
4503	181819	423708
4504	181861	423671
4505	181897	423619
4506	181946	423599
4507	181979	423542
4508	182029	423523
4509	182063	423470
4510	182088	423392
4511	182126	423347
4512	182155	423280
4513	182198	423245
4514	182242	423213
4515	182280	423169
4516	182319	423125
4517	182361	423089
4518	182400	423045
4519	182442	423007
4520	182487	422977
4521	182529	422943
4522	182567	422895
4523	182610	422861
4524	182647	422813
4525	182684	422765
4526	182725	422726
4527	182764	422684
4528	182807	422648
4529	182858	422632
4530	182901	422599
4531	182943	422561
4532	182990	422538
4533	183032	422500
4534	183070	422454
4535	183123	422442
4536	183155	422384
4537	183192	422335
4538	183231	422293
4539	183271	422250
4540	183307	422200
4541	183367	422204
4542	183417	422187
4543	183467	422168
4544	183516	422147
4545	183573	422146
4546	183623	422127
4547	183644	422043
4548	183684	422001
4549	183710	421928
4550	183757	421903
4551	183798	421864
4552	183837	421821
4553	183875	421775
4554	183932	421773
4555	183980	421748
4556	184021	421711
4557	184073	421697
4558	184131	421698
4559	184172	421659
4560	184213	421619
4561	184257	421587
4562	184305	421564
4563	184342	421516
4564	184387	421486
4565	184433	421458
4566	184473	421417
4567	184517	421384
4568	184554	421336
4569	184594	421295
4570	184631	421247
4571	184686	421239
4572	184737	421223
4573	184781	421191
4574	184822	421151
4575	184861	421108
4576	184917	421103
4577	184962	421074
4578	185013	421057
4579	185056	421023
4580	185100	420990
4581	185138	420945
4582	185172	420889
4583	185220	420868
4584	185284	420881
4585	185327	420845
4586	185368	420807
4587	185407	420763
4588	185439	420703
4589	185485	420677
4590	185528	420642
4591	185558	420577
4592	185587	420511
4593	185626	420468
4594	185677	420451
4595	185723	420422
4596	185776	420411
4597	185827	420396
4598	185876	420374
4599	185934	420374
4600	185977	420338
4601	186016	420296
4602	186053	420247
4603	186096	420212
4604	186136	420171
4605	186174	420125
4606	186218	420094
4607	186266	420069
4608	186306	420027
4609	186346	419987
4610	186389	419952
4611	186438	419931
4612	186472	419875
4613	186512	419835
4614	186554	419799
4615	186594	419756
4616	186636	419719
4617	186678	419682
4618	186722	419651
4619	186763	419610
4620	186815	419596
4621	186861	419569
4622	186907	419540
4623	186949	419504
4624	186992	419470
4625	187030	419422
4626	187074	419392
4627	187106	419332
4628	187149	419297
4629	187202	419285
4630	187255	419273
4631	187302	419247
4632	187344	419210
4633	187375	419149
4634	187425	419129
4635	187469	419097
4636	187511	419059
4637	187540	418994
4638	187576	418943
4639	187616	418902
4640	187660	418869
4641	187712	418855
4642	187742	418791
4643	187779	418743
4644	187816	418695
4645	187854	418648
4646	187897	418614
4647	187926	418548
4648	187973	418522
4649	188027	418511
4650	188069	418476
4651	188111	418439
4652	188152	418400
4653	188193	418360
4654	188225	418300
4655	188268	418266
4656	188301	418209
4657	188341	418167
4658	188376	418115
4659	188430	418105
4660	188475	418075
4661	188523	418052
4662	188569	418024
4663	188611	417985
4664	188651	417945
4665	188709	417943
4666	188757	417919
4667	188809	417904
4668	188854	417875
4669	188920	417890
4670	188971	417873
4671	189020	417852
4672	189064	417819
4673	189106	417781
4674	189152	417754
4675	189200	417729
4676	189242	417693
4677	189282	417651
4678	189329	417625
4679	189365	417574
4680	189417	417560
4681	189455	417514
4682	189489	417460
4683	189535	417431
4684	189574	417387
4685	189614	417346
4686	189650	417295
4687	189684	417241
4688	189716	417181
4689	189764	417158
4690	189817	417144
4691	189860	417110
4692	189902	417073
4693	189945	417039
4694	189981	416988
4695	190010	416922
4696	190052	416884
4697	190096	416852
4698	190140	416819
4699	190180	416779
4700	190206	416706
4701	190247	416666
4702	190273	416594
4703	190310	416547
4704	190353	416511
4705	190390	416463
4706	190415	416389
4707	190461	416360
4708	190496	416309
4709	190544	416285
4710	190594	416266
4711	190648	416254
4712	190686	416209
4713	190726	416166
4714	190762	416117
4715	190810	416092
4716	190847	416044
4717	190888	416006
4718	190912	415929
4719	190952	415888
4720	190986	415833
4721	191020	415778
4722	191047	415710
4723	191081	415653
4724	191121	415613
4725	191170	415590
4726	191204	415537
4727	191242	415491
4728	191279	415444
4729	191322	415409
4730	191361	415365
4731	191404	415329
4732	191447	415294
4733	191478	415234
4734	191517	415189
4735	191550	415134
4736	191588	415089
4737	191633	415057
4738	191670	415009
4739	191709	414966
4740	191749	414924
4741	191787	414878
4742	191827	414837
4743	191863	414788
4744	191900	414740
4745	191956	414731
4746	191997	414692
4747	192039	414656
4748	192090	414639
4749	192126	414587
4750	192173	414562
4751	192212	414519
4752	192242	414454
4753	192280	414409
4754	192321	414371
4755	192360	414327
4756	192395	414275
4757	192434	414232
4758	192466	414172
4759	192512	414144
4760	192548	414093
4761	192586	414048
4762	192622	413999
4763	192655	413942
4764	192695	413900
4765	192733	413854
4766	192775	413817
4767	192817	413780
4768	192859	413743
4769	192897	413698
4770	192940	413664
4771	192984	413629
4772	193029	413599
4773	193067	413555
4774	193117	413534
4775	193151	413479
4776	193195	413447
4777	193233	413400
4778	193273	413359
4779	193324	413341
4780	193367	413307
4781	193404	413260
4782	193454	413239
4783	193503	413216
4784	193543	413176
4785	193573	413113
4786	193613	413071
4787	193649	413022
4788	193698	412999
4789	193736	412953
4790	193786	412934
4791	193849	412940
4792	193907	412938
4793	193954	412911
4794	193991	412864
4795	194041	412843
4796	194080	412800
4797	194133	412787
4798	194177	412754
4799	194219	412715
4800	194265	412686
4801	194306	412649
4802	194338	412590
4803	194381	412555
4804	194418	412507
4805	194463	412475
4806	194489	412405
4807	194532	412369
4808	194571	412327
4809	194601	412262
4810	194653	412247
4811	194692	412203
4812	194736	412170
4813	194775	412127
4814	194810	412076
4815	194852	412039
4816	194893	411999
4817	194934	411959
4818	194988	411947
4819	195029	411907
4820	195074	411878
4821	195112	411831
4822	195154	411794
4823	195189	411743
4824	195229	411701
4825	195266	411653
4826	195306	411612
4827	195336	411550
4828	195378	411513
4829	195422	411479
4830	195465	411443
4831	195500	411393
4832	195533	411335
4833	195565	411278
4834	195608	411242
4835	195651	411208
4836	195690	411164
4837	195731	411125
4838	195773	411087
4839	195800	411019
4840	195852	411002
4841	195889	410954
4842	195934	410925
4843	195987	410909
4844	196019	410851
4845	196068	410830
4846	196117	410806
4847	196163	410777
4848	196212	410754
4849	196259	410728
4850	196289	410666
4851	196310	410584
4852	196362	410568
4853	196408	410539
4854	196445	410492
4855	196475	410430
4856	196514	410385
4857	196546	410327
4858	196583	410281
4859	196615	410222
4860	196650	410171
4861	196692	410134
4862	196722	410071
4863	196758	410021
4864	196794	409971
4865	196833	409928
4866	196870	409880
4867	196904	409826
4868	196949	409795
4869	196989	409754
4870	197028	409710
4871	197068	409668
4872	197108	409629
4873	197156	409603
4874	197194	409558
4875	197244	409537
4876	197287	409501
4877	197327	409460
4878	197370	409425
4879	197412	409387
4880	197447	409335
4881	197483	409287
4882	197515	409227
4883	197540	409156
4884	197565	409084
4885	197599	409029
4886	197651	409014
4887	197713	409018
4888	197764	408999
4889	197805	408960
4890	197856	408941
4891	197898	408903
4892	197940	408867
4893	197978	408821
4894	198027	408799
4895	198073	408768
4896	198114	408730
4897	198160	408700
4898	198192	408642
4899	198231	408599
4900	198266	408548
4901	198301	408496
4902	198351	408474
4903	198392	408436
4904	198431	408392
4905	198471	408352
4906	198512	408311
4907	198534	408233
4908	198580	408204
4909	198622	408167
4910	198659	408118
4911	198699	408078
4912	198737	408032
4913	198810	408059
4914	198856	408029
4915	198908	408012
4916	198965	408007
4917	199010	407976
4918	199080	407994
4919	199134	407982
4920	199178	407949
4921	199219	407909
4922	199250	407850
4923	199291	407811
4924	199333	407773
4925	199375	407736
4926	199409	407682
4927	199465	407673
4928	199505	407632
4929	199541	407582
4930	199580	407538
4931	199622	407500
4932	199657	407450
4933	199693	407399
4934	199740	407373
4935	199798	407368
4936	199845	407341
4937	199885	407300
4938	199924	407255
4939	199957	407201
4940	200009	407184
4941	200055	407154
4942	200100	407124
4943	200142	407086
4944	200182	407045
4945	200219	406997
4946	200256	406949
4947	200293	406902
4948	200345	406885
4949	200379	406830
4950	200420	406792
4951	200445	406720
4952	200482	406671
4953	200521	406627
4954	200563	406591
4955	200605	406553
4956	200643	406508
4957	200692	406486
4958	200743	406466
4959	200778	406413
4960	200820	406377
4961	200858	406331
4962	200898	406289
4963	200938	406249
4964	200979	406208
4965	201037	406204
4966	201074	406156
4967	201111	406109
4968	201150	406065
4969	201191	406026
4970	201231	405984
4971	201277	405954
4972	201325	405929
4973	201358	405875
4974	201411	405858
4975	201459	405834
4976	201496	405785
4977	201534	405740
4978	201569	405688
4979	201610	405649
4980	201643	405593
4981	201678	405542
4982	201718	405501
4983	201757	405458
4984	201797	405416
4985	201837	405375
4986	201871	405320
4987	201906	405269
4988	201939	405215
4989	201978	405171
4990	202020	405133
4991	202059	405090
4992	202099	405048
4993	202129	404987
4994	202172	404951
4995	202226	404938
4996	202265	404895
4997	202297	404836
4998	202326	404774
4999	202359	404719
5000	202391	404660
5001	202415	404587
5002	202457	404551
5003	202488	404490
5004	202525	404444
5005	202568	404408
5006	202617	404384
5007	202656	404342
5008	202692	404292
5009	202734	404254
5010	202774	404213
5011	202828	404200
5012	202870	404163
5013	202909	404119
5014	202948	404076
5015	202997	404053
5016	203035	404006
5017	203084	403983
5018	203138	403970
5019	203179	403931
5020	203235	403920
5021	203273	403875
5022	203311	403830
5023	203335	403756
5024	203364	403693
5025	203404	403651
5026	203441	403604
5027	203479	403559
5028	203529	403537
5029	203577	403512
5030	203622	403481
5031	203672	403458
5032	203728	403449
5033	203776	403423
5034	203833	403416
5035	203875	403379
5036	203916	403339
5037	203957	403299
5038	204000	403263
5039	204042	403227
5040	204086	403192
5041	204119	403137
5042	204164	403107
5043	204210	403077
5044	204253	403041
5045	204286	402986
5046	204335	402962
5047	204376	402922
5048	204416	402880
5049	204459	402846
5050	204505	402816
5051	204555	402793
5052	204596	402754
5053	204637	402715
5054	204681	402681
5055	204720	402637
5056	204762	402601
5057	204807	402569
5058	204860	402554
5059	204908	402528
5060	204959	402507
5061	205004	402476
5062	205043	402432
5063	205082	402388
5064	205120	402344
5065	205162	402305
5066	205211	402282
5067	205251	402242
5068	205295	402207
5069	205335	402165
5070	205390	402153
5071	205427	402107
5072	205469	402069
5073	205504	402017
5074	205544	401977
5075	205581	401928
5076	205621	401887
5077	205663	401849
5078	205726	401852
5079	205796	401871
5080	205856	401866
5081	205901	401837
5082	205935	401781
5083	205980	401750
5084	206022	401714
5085	206060	401667
5086	206092	401611
5087	206146	401597
5088	206195	401572
5089	206250	401560
5090	206293	401525
5091	206330	401477
5092	206370	401436
5093	206409	401392
5094	206438	401329
5095	206481	401294
5096	206531	401270
5097	206570	401227
5098	206610	401187
5099	206650	401144
5100	206690	401104
5101	206741	401082
5102	206786	401051
5103	206833	401022
5104	206875	400985
5105	206933	400979
5106	206988	400966
5107	207032	400933
5108	207083	400911
5109	207124	400872
5110	207156	400815
5111	207217	400814
5112	207272	400803
5113	207314	400765
5114	207365	400745
5115	207419	400729
5116	207468	400705
5117	207516	400679
5118	207565	400655
5119	207611	400626
5120	207653	400588
5121	207697	400553
5122	207734	400505
5123	207776	400467
5124	207818	400430
5125	207871	400414
5126	207917	400384
5127	207966	400359
5128	208013	400331
5129	208053	400289
5130	208108	400277
5131	208145	400228
5132	208207	400229
5133	208276	400244
5134	208320	400210
5135	208375	400196
5136	208429	400182
5137	208471	400145
5138	208514	400110
5139	208553	400066
5140	208596	400028
5141	208640	399995
5142	208698	399987
5143	208747	399963
5144	208789	399926
5145	208856	399935
5146	208929	399958
5147	208980	399936
5148	209041	399936
5149	209091	399912
5150	209133	399875
5151	209183	399852
5152	209230	399823
5153	209274	399789
5154	209304	399728
5155	209349	399696
5156	209419	399712
5157	209488	399726
5158	209541	399708
5159	209595	399693
5160	209651	399682
5161	209701	399658
5162	209751	399636
5163	209802	399616
5164	209841	399573
5165	209883	399534
5166	209937	399519
5167	209975	399473
5168	210020	399440
5169	210054	399388
5170	210084	399327
5171	210124	399284
5172	210167	399249
5173	210206	399206
5174	210242	399155
5175	210279	399109
5176	210309	399047
5177	210347	399001
5178	210397	398980
5179	210438	398938
5180	210476	398893
5181	210510	398840
5182	210551	398800
5183	210591	398758
5184	210638	398730
5185	210678	398687
5186	210703	398617
5187	210739	398568
5188	210774	398517
5189	210816	398480
5190	210851	398429
5191	210888	398381
5192	210917	398317
5193	210951	398266
5194	210986	398214
5195	211022	398164
5196	211069	398137
5197	211109	398093
5198	211149	398053
5199	211188	398008
5200	211233	397977
5201	211274	397936
5202	211323	397912
5203	211363	397870
5204	211402	397826
5205	211440	397781
5206	211480	397740
5207	211522	397701
5208	211570	397674
5209	211614	397639
5210	211652	397594
5211	211696	397560
5212	211734	397515
5213	211776	397476
5214	211810	397424
5215	211853	397388
5216	211902	397362
5217	211942	397320
5218	211985	397284
5219	212020	397234
5220	212062	397195
5221	212106	397161
5222	212145	397118
5223	212195	397095
5224	212236	397055
5225	212277	397015
5226	212326	396989
5227	212376	396966
5228	212418	396928
5229	212464	396898
5230	212515	396876
5231	212556	396836
5232	212586	396776
5233	212626	396734
5234	212665	396691
5235	212702	396643
5236	212762	396638
5237	212806	396604
5238	212844	396559
5239	212882	396514
5240	212922	396471
5241	212953	396413
5242	212995	396375
5243	213026	396317
5244	213063	396269
5245	213098	396218
5246	213151	396201
5247	213191	396159
5248	213235	396124
5249	213274	396081
5250	213314	396040
5251	213355	395999
5252	213396	395958
5253	213430	395906
5254	213472	395869
5255	213509	395821
5256	213553	395787
5257	213603	395764
5258	213664	395760
5259	213715	395738
5260	213751	395689
5261	213803	395670
5262	213847	395636
5263	213904	395626
5264	213948	395591
5265	213994	395561
5266	214038	395526
5267	214087	395500
5268	214140	395482
5269	214183	395446
5270	214232	395422
5271	214285	395403
5272	214324	395360
5273	214376	395341
5274	214422	395308
5275	214452	395248
5276	214494	395210
5277	214528	395159
5278	214569	395118
5279	214605	395068
5280	214649	395034
5281	214698	395010
5282	214724	394942
5283	214767	394904
5284	214792	394835
5285	214822	394775
5286	214859	394729
5287	214895	394679
5288	214938	394643
5289	214979	394603
5290	215023	394569
5291	215078	394554
5292	215120	394515
5293	215162	394477
5294	215202	394437
5295	215248	394405
5296	215280	394348
5297	215318	394303
5298	215352	394250
5299	215390	394205
5300	215429	394161
5301	215467	394116
5302	215508	394075
5303	215548	394033
5304	215589	393995
5305	215627	393948
5306	215675	393922
5307	215719	393887
5308	215757	393842
5309	215791	393788
5310	215830	393745
5311	215872	393706
5312	215912	393665
5313	215960	393638
5314	216002	393599
5315	216039	393553
5316	216084	393519
5317	216130	393489
5318	216166	393440
5319	216212	393408
5320	216250	393364
5321	216295	393330
5322	216330	393279
5323	216365	393230
5324	216402	393182
5325	216443	393141
5326	216487	393106
5327	216529	393069
5328	216570	393029
5329	216611	392989
5330	216651	392946
5331	216689	392902
5332	216723	392848
5333	216764	392809
5334	216804	392768
5335	216846	392730
5336	216888	392690
5337	216928	392649
5338	216961	392595
5339	217002	392555
5340	217050	392527
5341	217093	392490
5342	217139	392460
5343	217180	392419
5344	217218	392375
5345	217262	392340
5346	217295	392286
5347	217346	392264
5348	217368	392189
5349	217409	392149
5350	217454	392117
5351	217502	392088
5352	217532	392030
5353	217575	391994
5354	217617	391955
5355	217662	391922
5356	217697	391872
5357	217739	391833
5358	217787	391807
5359	217829	391768
5360	217875	391737
5361	217925	391712
5362	217957	391656
5363	218012	391642
5364	218056	391608
5365	218099	391571
5366	218134	391519
5367	218174	391478
5368	218222	391451
5369	218265	391414
5370	218314	391389
5371	218367	391370
5372	218406	391327
5373	218446	391284
5374	218477	391227
5375	218517	391186
5376	218579	391183
5377	218622	391146
5378	218674	391126
5379	218715	391086
5380	218759	391051
5381	218793	390999
5382	218830	390951
5383	218863	390897
5384	218897	390844
5385	218937	390803
5386	218985	390776
5387	219032	390745
5388	219076	390711
5389	219122	390680
5390	219173	390658
5391	219215	390619
5392	219256	390579
5393	219298	390541
5394	219342	390506
5395	219400	390497
5396	219442	390459
5397	219501	390449
5398	219546	390418
5399	219604	390408
5400	219653	390381
5401	219693	390340
5402	219756	390339
5403	219801	390306
5404	219832	390248
5405	219865	390194
5406	219918	390175
5407	219960	390137
5408	220001	390097
5409	220041	390055
5410	220076	390003
5411	220120	389968
5412	220164	389934
5413	220213	389908
5414	220254	389868
5415	220280	389802
5416	220322	389764
5417	220358	389714
5418	220388	389655
5419	220433	389622
5420	220464	389564
5421	220499	389513
5422	220541	389474
5423	220575	389423
5424	220614	389379
5425	220643	389318
5426	220679	389270
5427	220725	389237
5428	220770	389205
5429	220812	389166
5430	220865	389147
5431	220912	389118
5432	220955	389081
5433	221001	389050
5434	221053	389029
5435	221097	388995
5436	221133	388946
5437	221164	388888
5438	221207	388851
5439	221251	388816
5440	221286	388767
5441	221332	388735
5442	221385	388715
5443	221416	388658
5444	221472	388644
5445	221523	388622
5446	221589	388625
5447	221631	388586
5448	221680	388561
5449	221716	388513
5450	221749	388457
5451	221782	388404
5452	221827	388370
5453	221869	388332
5454	221904	388282
5455	221940	388233
5456	221974	388180
5457	222008	388127
5458	222049	388088
5459	222084	388038
5460	222140	388023
5461	222180	387982
5462	222216	387933
5463	222254	387887
5464	222295	387848
5465	222339	387812
5466	222379	387770
5467	222424	387737
5468	222466	387700
5469	222506	387658
5470	222543	387609
5471	222585	387571
5472	222623	387527
5473	222668	387493
5474	222705	387446
5475	222741	387398
5476	222785	387362
5477	222823	387317
5478	222860	387270
5479	222901	387230
5480	222942	387190
5481	222983	387149
5482	223021	387104
5483	223062	387064
5484	223104	387027
5485	223135	386969
5486	223167	386913
5487	223202	386862
5488	223239	386816
